SEQPLT16,PSTATABB,PNAME,LAT,LON,PLPRMFL,NAMEPCAP,PLNGENAN,PLCO2EQA
4045,MA,Groveland Solar,42.751111,-71.037222,SUN,3.20,4859.00,0.00
4046,MA,GRS Fall River,41.748669,-71.106469,LFG,7.30,27808.00,0.00
4047,MA,Hadley Falls,42.211900,-72.603600,WAT,36.90,75698.00,0.00
4048,MA,Hadley Solar LLC,42.352085,-72.538853,SUN,3.00,3400.00,0.00
4049,MA,Halifax Electric,41.999200,-70.851900,LFG,3.00,0.00,0.00
4050,MA,Hampden,42.044663,-72.438752,SUN,3.20,5929.00,0.00
4051,MA,Hampshire College,42.376860,-72.469140,,4.40,0.00,0.00
4052,MA,Hardwick-Athol & Eagle Hill,42.308391,-72.189580,SUN,2.80,3883.00,0.00
4053,MA,Harris Energy Realty,42.205236,-72.592862,WAT,3.30,0.00,0.00
4054,MA,Harwich Landfill,41.696111,-70.091944,SUN,4.00,5840.00,0.00
4055,MA,Hatfield Renewables,42.300000,-72.700000,SUN,1.90,0.00,0.00
4056,MA,Haverhill Solar Power Project,42.781056,-71.092562,SUN,1.00,1260.00,0.00
4057,MA,Hewlett-Packard (HP) - Andover MA,42.624687,-71.182914,SUN,1.70,0.00,0.00
4058,MA,High Street Station,42.698600,-70.869700,NG,12.20,125.00,75.23
4059,MA,Holliston Solar,42.169641,-71.468223,SUN,1.00,1539.00,0.00
4060,MA,Holyoke Solar Cooperative at Mueller,42.190909,-72.682421,SUN,2.70,4193.00,0.00
4061,MA,Hull Wind II,42.261111,-70.856389,WND,1.80,4209.00,0.00
4062,MA,Hunt Farm Solar,42.553732,-72.299718,SUN,3.00,4106.00,0.00
4063,MA,Hunt Road Solar,42.829833,-70.960208,SUN,4.50,0.00,0.00
4064,MA,Indian Hill Solar LLC,42.200833,-72.322222,SUN,1.40,1720.00,0.00
4065,MA,Indian Orchard,42.160954,-72.507631,WAT,3.70,3601.00,0.00
4066,MA,Indian Orchard Plant 1,42.156898,-72.524153,NG,5.70,9781.00,3805.13
4067,MA,Indian Orchard PV Facility,42.151389,-72.498889,SUN,2.30,2853.00,0.00
4068,MA,Integrys MA Solar LLC - Ashburnham Site,42.599444,-71.941944,SUN,2.90,4580.00,0.00
4069,MA,International Paper Woronoco Mill,42.163378,-72.827509,WAT,1.80,0.00,0.00
4070,MA,Ipswich Wind Independence,42.717222,-70.846389,WND,2.00,3841.00,0.00
4071,MA,Ipswich Wind Turbine,42.716389,-70.841944,WND,1.60,3970.00,0.00
4072,MA,Iron Horse Solar 4 LLC,42.580047,-71.260325,SUN,4.50,0.00,0.00
4073,MA,Iron Horse Solar I CSG,42.582855,-71.246389,SUN,2.90,0.00,0.00
4074,MA,Katama Farm,41.361111,-70.516944,SUN,1.00,1661.00,0.00
4075,MA,Kearsarge Bellingham PV,42.071176,-71.458562,SUN,2.90,0.00,0.00
4076,MA,Kearsarge Southwick LLC,42.016270,-72.775239,SUN,3.30,6390.00,0.00
4077,MA,Kendall Green Energy LLC,42.363300,-71.079200,NG,293.60,814548.00,274783.74
4078,MA,Kingston Wind Independence,41.978889,-70.715833,WND,2.00,2454.00,0.00
4079,MA,KS Solar Six LLC,42.470833,-72.045000,SUN,2.50,3256.00,0.00
4080,MA,Lawrence Hydroelectric Associates,42.699400,-71.165300,WAT,14.80,58766.00,0.00
4081,MA,Leicester One MA Solar LLC,42.222778,-71.878611,SUN,6.00,6768.00,0.00
4082,MA,Leominster,42.561568,-71.755446,SUN,2.00,3189.00,0.00
4083,MA,Leominster (MA)-South Street-R&D,42.606184,-71.177223,SUN,3.50,761.00,0.00
4084,MA,Lepomis PV Energy LLC,41.857222,-70.558333,SUN,4.50,7299.00,0.00
4085,MA,Lightolier Wind I Turbine,41.745556,-71.117222,WND,2.00,1429.00,0.00
4086,MA,Lowell Solar Landfill,42.626473,-71.357936,SUN,1.30,1840.00,0.00
4087,MA,Ludlow Landfill,42.182222,-72.507500,SUN,2.60,3261.00,0.00
4088,MA,MA Military Reservation Wind Project,41.664700,-70.594200,WND,4.50,8774.00,0.00
4089,MA,Mansfield,42.040141,-71.213784,NG,3.00,0.00,0.00
4090,MA,Marshfield PV,42.111667,-70.709444,SUN,3.00,5558.00,0.00
4091,MA,Mashpee Landfill Solar,41.629960,-70.477852,SUN,1.50,0.00,0.00
4092,MA,Mass Midstate Solar 1,42.219722,-71.878333,SUN,5.00,7633.00,0.00
4093,MA,Mass Midstate Solar 2,42.170417,-72.200145,SUN,5.00,7373.00,0.00
4094,MA,Mass Midstate Solar 3,42.219722,-71.878611,SUN,4.00,6363.00,0.00
4095,MA,MASSPOWER,42.157500,-72.522500,NG,260.90,678568.00,327524.82
4096,MA,Maynard PV,42.428333,-71.435556,SUN,1.00,1547.00,0.00
4097,MA,MDFA Devens-Saratoga,42.544134,-71.598813,SUN,2.50,0.00,0.00
4098,MA,Meadow Solar,42.230095,-71.133341,SUN,3.00,0.00,0.00
4099,MA,Medical Area Total Energy Plant,42.336850,-71.108150,NG,101.60,241071.66,76809.59
4100,MA,Medway Station,42.140028,-71.446441,DFO,135.00,3412.00,7640.05
4101,MA,Merrimac Solar,42.833056,-70.991944,SUN,1.50,2480.00,0.00
4102,MA,Methuen Landfill,42.744722,-71.175000,SUN,1.30,1761.00,0.00
4103,MA,Milford Power LLC,42.129361,-71.511496,NG,178.00,93218.00,47543.52
4104,MA,Millbury Solar,42.164722,-71.795000,SUN,3.00,4810.00,0.00
4105,MA,Millennium Power Partners,42.112291,-72.015113,NG,360.00,1783236.00,750943.44
4106,MA,MIT Central Utility Plant,42.360986,-71.093876,NG,21.20,105485.00,36381.77
4107,MA,MM Taunton Energy,41.923068,-71.086412,LFG,3.60,15649.00,0.00
4108,MA,Monson Solar,42.124444,-72.332500,SUN,3.00,4168.00,0.00
4109,MA,Morin Solar 2013 LLC,42.166995,-72.192896,SUN,4.00,6792.00,0.00
4110,MA,Mount Tom,42.280600,-72.605500,BIT,136.00,0.00,0.00
4111,MA,Mt Wachusett Community College,42.588583,-71.984194,WND,3.40,5033.00,0.00
4112,MA,Mt. Tom Solar Project,42.268600,-72.603000,SUN,4.50,0.00,0.00
4113,MA,Mystic,42.390800,-71.067500,NG,2844.20,6952651.00,3156120.61
4114,MA,Nantucket,41.258300,-70.051700,DFO,19.80,291.00,375.36
4115,MA,NECCO Co-Generation,42.413712,-71.002155,NG,5.80,13229.00,4052.52
4116,MA,NEDC Solar Site,42.105237,-71.702979,SUN,1.00,1103.00,0.00
4117,MA,New Bedford (MA) Plymouth,41.925352,-70.649029,SUN,4.30,6416.00,0.00
4118,MA,New Boston Generating Station,42.339167,-71.035277,NG,717.70,0.00,0.00
4119,MA,New England Wind LLC,42.729700,-73.023600,WND,28.50,84557.00,0.00
4120,MA,Newark America Mill,42.561007,-71.848805,NG,6.30,0.00,0.00
4121,MA,Nexamp Peak,42.562091,-73.287065,SUN,2.00,2516.00,0.00
4122,MA,NFM Solar Power LLC,42.610833,-72.474167,SUN,1.90,2060.00,0.00
4123,MA,North Adams Landfill,42.669072,-73.092041,SUN,2.20,3969.00,0.00
4124,MA,North Brookfield,42.278056,-72.053056,SUN,3.00,4377.00,0.00
4125,MA,Northampton Landfill Solar PV,42.293717,-72.714011,SUN,2.40,0.00,0.00
4126,MA,Northbridge Solar,42.166389,-71.645556,SUN,1.90,3565.00,0.00
4127,MA,Northfield Mountain,42.610683,-72.471643,WAT,940.00,-349056.00,0.00
4128,MA,Norton Powerhouse,42.309555,-71.805218,NG,5.60,10704.00,3874.22
4129,MA,Notus Wind 1,41.608300,-70.608900,WND,1.70,4987.00,0.00
4130,MA,NRG Renew Canal 1 CSG LLC,41.766987,-70.521172,SUN,1.20,0.00,0.00
4131,MA,Nunnepog,41.358889,-70.505000,SUN,1.00,1603.00,0.00
4132,MA,Oak Bluffs Diesel Generating Facility,41.425786,-70.608273,DFO,8.10,258.00,217.79
4133,MA,Oakdale Power Station,42.386970,-71.802462,WAT,3.50,11869.00,0.00
4134,MA,Old Wardour Solar,42.237578,-72.037453,SUN,5.50,7172.00,0.00
4135,MA,Onset East Solar Facility,41.757027,-70.653675,SUN,1.00,1531.00,0.00
4136,MA,Onset West Solar Facility,41.757027,-70.653675,SUN,1.00,1483.00,0.00
4137,MA,Orange PV,42.585000,-72.293889,SUN,2.00,3132.00,0.00
4138,MA,Oxford,42.141319,-71.850758,SUN,2.80,4717.00,0.00
4139,MA,Padelford Solar,41.853333,-71.065000,SUN,2.20,3771.00,0.00
4140,MA,Palmer Landfill,42.216634,-72.315526,SUN,4.00,0.00,0.00
4141,MA,Palmer Renewable Energy,42.148889,-72.545278,WDS,42.00,0.00,0.00
4142,MA,Palmer Solar LLC,42.187176,-72.365580,SUN,2.50,3250.00,0.00
4143,MA,Pepperell Hydro Power Plant,42.668889,-71.575556,WAT,2.20,838.00,0.00
4144,MA,Peterson Road Solar,42.100000,-72.300000,SUN,2.50,0.00,0.00
4145,MA,Pilgrim Nuclear Power Station,41.943800,-70.578000,NUC,670.00,5414318.00,0.00
4146,MA,Pinetree Power Fitchburg LLC,42.542800,-71.852800,WDS,18.00,128493.00,5133.43
4147,MA,Pioneer Valley Resource Recovery,42.090600,-72.591700,MSW,9.40,41134.00,61219.26
4148,MA,Pittsfield Generating,42.456400,-73.218100,NG,175.50,247261.00,127299.49
4149,MA,Pleasantdale Road Solar,42.400000,-72.000000,SUN,1.00,0.00,0.00
4150,MA,Plymouth Site 1,41.960000,-70.778611,SUN,5.60,7584.00,0.00
4151,MA,Potter,42.235000,-70.967200,NG,222.40,58881.00,35208.47
4152,MA,Princeton Wind Farm,42.478900,-71.900000,WND,3.30,3900.00,0.00
4153,MA,Putts Bridge,42.157896,-72.486430,WAT,3.20,8054.00,0.00
4154,MA,Quittacas Pond Solar,41.781944,-70.913333,SUN,3.50,5784.00,0.00
4155,MA,Rail Trail,42.243134,-73.363849,SUN,2.00,2160.00,0.00
4156,MA,Randolph Electric,42.180600,-71.080000,LFG,3.00,0.00,0.00
4157,MA,Redbridge,42.176047,-72.409521,WAT,3.60,6694.00,0.00
4158,MA,Redbrook Solar 1,41.829117,-70.614839,SUN,4.00,0.00,0.00
4159,MA,Rehoboth Solar,41.901667,-71.242500,SUN,2.00,3424.00,0.00
4160,MA,RGS-Rutland VNM SREC II Project (MA),42.431770,-71.978189,SUN,2.60,2931.00,0.00
4161,MA,Rising Paper,42.228622,-73.344463,SUN,2.50,2730.00,0.00
4162,MA,Riverside Holyoke,42.200592,-72.594432,WAT,8.00,28886.00,0.00
4163,MA,Rockland Solar,42.089167,-70.897778,SUN,2.00,3153.00,0.00
4164,MA,Rousselot Inc,42.521747,-70.938657,NG,6.70,16683.00,5404.97
4165,MA,Route 57 Solar,42.058889,-72.664167,SUN,1.50,2390.00,0.00
4166,MA,Salem Harbor,42.525600,-70.877200,,805.10,0.00,0.00
4167,MA,Salem Harbor Station NGCC,42.525486,-70.878239,NG,798.20,0.00,0.00
4168,MA,Sampson Road Solar,42.100000,-72.000000,SUN,2.00,0.00,0.00
4169,MA,Scituate PV,42.177500,-70.740556,SUN,2.50,4000.00,0.00
4170,MA,Scituate Wind,42.175083,-70.728467,WND,1.50,3506.00,0.00
4171,MA,SEMASS Resource Recovery,41.802200,-70.787500,MSW,98.50,588470.00,554814.98
4172,MA,Shaffer,42.594167,-71.249444,SUN,5.00,6908.00,0.00
4173,MA,Sherman,42.729700,-72.930300,WAT,7.20,21901.00,0.00
4174,MA,Shirley Landfill,42.541710,-71.676360,SUN,1.00,0.00,0.00
4175,MA,Shirley Water,42.554584,-71.623480,SUN,2.00,992.00,0.00
4176,MA,Shrewsbury,42.274700,-71.717200,DFO,14.00,-265.00,278.67
4177,MA,Shrewsbury Solar,42.266111,-71.695833,SUN,2.50,4414.00,0.00
4178,MA,Shuman Solar,42.114918,-71.066039,SUN,2.20,2153.00,0.00
4179,MA,Silver Lake Solar Photovoltaic Facility,42.452500,-73.240300,SUN,1.80,2092.00,0.00
4180,MA,Simonds,42.567778,-71.773889,NG,1.80,9418.00,2703.35
4181,MA,SJA Solar LLC-Solterra Monastery,42.283439,-72.008468,SUN,20.10,550.00,0.00
4182,MA,Smith & Wesson at Springfield MA PV,42.137940,-72.550900,SUN,1.90,0.00,0.00
4183,MA,Smith College Central Heating Plant,42.312500,-72.639444,NG,5.30,14997.00,4711.19
4184,MA,South Boston Combustion Turbines,42.339387,-71.031407,KER,69.00,608.00,1101.44
4185,MA,Southbridge Landfill Gas-to-Energy,42.104444,-72.032500,LFG,3.20,10013.00,0.00
4186,MA,Southbridge PV,42.047361,-71.992868,SUN,3.00,4251.00,0.00
4187,MA,Southbridge Solar,42.090932,-72.011672,SUN,1.90,2747.00,0.00
4188,MA,Southern Sky Renew Energy Berkley LLC,41.837770,-71.091296,SUN,3.00,5021.00,0.00
4189,MA,Spring Hill Road,42.419036,-72.180652,SUN,1.90,3205.00,0.00
4190,MA,Spring Street Solar 1 CSG,41.942522,-70.766403,SUN,2.00,0.00,0.00
4191,MA,Stafford St Solar 1,42.224044,-71.870650,SUN,2.00,0.00,0.00
4192,MA,Stafford St Solar 2,42.224044,-71.870650,SUN,2.00,0.00,0.00
4193,MA,Stafford St Solar 3,42.224044,-71.870650,SUN,1.00,0.00,0.00
4194,MA,State Street Solar LLC,42.200833,-72.322222,SUN,1.40,1734.00,0.00
4195,MA,Stetson Road Solar - Barre I,42.402900,-72.102700,SUN,2.00,3299.00,0.00
4196,MA,Stone Hill Solar,42.059104,-71.089157,SUN,2.00,3371.00,0.00
4197,MA,Stony Brook Energy Center,42.197800,-72.510600,DFO,956.60,109645.00,65378.07
4198,MA,Stow PV,42.436944,-71.506111,SUN,2.00,3223.00,0.00
4199,MA,Sudbury Landfill,42.363889,-71.385000,SUN,1.30,2041.00,0.00
4200,MA,Sullivan Solar,41.655000,-70.956389,SUN,1.50,2279.00,0.00
4201,MA,Sutton Solar,42.102447,-71.697711,SUN,1.90,162.00,0.00
4202,MA,Syncarpha Freetown,41.768919,-70.786494,SUN,3.90,450.00,0.00
4203,MA,Syncarpha Palmer LLC,42.222824,-72.309507,SUN,4.80,8274.00,0.00
4204,MA,Tanner Street Generation LLC,42.632124,-71.313235,NG,150.50,90991.00,49385.80
4205,MA,Templeton,42.521217,-72.067328,SUN,3.00,5484.00,0.00
4206,MA,Theodore Drive Solar,42.500000,-71.800000,SUN,1.50,0.00,0.00
4207,MA,Tihonet Solar,41.787500,-70.723333,SUN,1.00,1796.00,0.00
4208,MA,Tisbury Landfill Solar,41.444722,-70.613056,SUN,1.10,1623.00,0.00
4209,MA,Town of East Bridgewater,42.051111,-70.955833,SUN,2.00,2945.00,0.00
4210,MA,Town of Falmouth WWTP,41.606700,-70.620600,WND,3.40,1952.00,0.00
4211,MA,Town of Lexington Solar,42.469135,-71.255460,SUN,1.60,0.00,0.00
4212,MA,Town of Needham VNEM,42.276717,-71.259394,SUN,3.00,3499.00,0.00
4213,MA,Town of Norfolk MA at Medway Branch,42.127778,-71.340278,SUN,1.20,2036.00,0.00
4214,MA,Town of Uxbridge MA at Commerce Dr,42.043889,-71.617500,SUN,1.80,2959.00,0.00
4215,MA,True North,42.847500,-70.898333,SUN,4.80,7354.00,0.00
4216,MA,Turners Falls,42.608042,-72.561458,WAT,5.70,22101.00,0.00
4217,MA,Twiss Street Solar,42.148333,-72.748056,SUN,1.50,2544.00,0.00
4218,MA,Univ of Massachusetts Medical Center,42.279015,-71.759772,RFO,17.50,69480.00,28635.81
4219,MA,Upper Blackstone (MA) Treasure Valley,42.332831,-71.987633,SUN,5.00,7755.00,0.00
4220,MA,Upton Solar,42.100000,-71.700000,SUN,2.00,0.00,0.00
4221,MA,Vuelta Solar,42.237578,-72.037453,SUN,5.50,5652.00,0.00
4222,MA,Walpole Solar 2,42.117222,-71.265833,SUN,2.40,3905.00,0.00
4223,MA,Wareham MA 1,41.801670,-70.704630,SUN,2.00,1869.00,0.00
4224,MA,Waste Water Treatment Plant,42.410000,-73.240000,SUN,1.50,1805.00,0.00
4225,MA,Waters River,42.542949,-70.928314,NG,64.90,6132.00,5100.80
4226,MA,Wellesley College Central Utility Plant,42.293927,-71.308111,DFO,10.10,18432.00,7977.95
4227,MA,West Boylston Community Shared Solar,42.331362,-71.771135,SUN,1.50,0.00,0.00
4228,MA,West Bridgewater AB,42.025300,-71.033600,SUN,2.20,0.00,0.00
4229,MA,West Brookfield Solar LLC,42.222798,-72.129525,SUN,1.40,1882.00,0.00
4230,MA,West Groton CHP,42.613430,-71.633767,NG,4.10,19087.00,6110.63
4231,MA,West Springfield,42.095000,-72.595000,RFO,352.60,41993.00,30245.89
4232,MA,West Tisbury Generating Facility,41.392486,-70.620089,DFO,5.40,260.00,379.21
4233,MA,Westborough Solar LLC,42.263333,-71.609167,SUN,2.20,2812.00,0.00
4234,MA,Westford Solar Park,42.636389,-71.419444,SUN,4.00,5944.00,0.00
4235,MA,Westport MA 1,41.621068,-71.056963,SUN,1.30,537.00,0.00
4236,MA,Westport MA 2,41.621068,-71.056963,SUN,1.20,481.00,0.00
4237,MA,Whately Solar,42.446111,-72.623611,SUN,1.50,2130.00,0.00
4238,MA,Wheelabrator Millbury Facility,42.221400,-71.766900,MSW,47.60,314988.00,246829.92
4239,MA,Wheelabrator North Andover,42.726200,-71.121900,MSW,40.30,250034.00,237707.13
4240,MA,Wheelabrator Saugus,42.447000,-70.980400,MSW,53.70,230592.00,222597.47
4241,MA,Wilkins Station,42.513100,-70.858300,DFO,5.40,44.00,37.20
4242,MA,Williams College - Campus CHP,42.709722,-73.202222,NG,10.20,2393.00,789.53
4243,MA,Williamsburg Solar LLC VNEM,42.387088,-72.713442,SUN,2.20,2564.00,0.00
4244,MA,Wilmington Solar,42.546281,-71.175281,SUN,2.00,3190.00,0.00
4245,MA,Wilson Solar,42.264167,-71.980000,SUN,2.00,2588.00,0.00
4246,MA,Winchendon Solar,42.659444,-71.991667,SUN,1.90,2807.00,0.00
4247,MA,Winsor Dam Power Station,42.283100,-72.343100,WAT,1.20,0.00,0.00
4248,MA,Woodland Road,42.336215,-73.235486,DFO,20.40,420.00,779.51
4249,MA,Worcester Landfill,42.219000,-71.791000,SUN,6.40,0.00,0.00
4250,MA,WYM 1250 Palmer LLC,42.151092,-72.269740,SUN,1.00,1613.00,0.00
4251,MD,AES Warrior Run,39.595171,-78.745333,BIT,229.00,984976.00,797612.75
4252,MD,AES Warrior Run Energy Storage Project,39.593075,-78.745333,MWH,11.00,-1332.00,0.00
4253,MD,Alpha Ridge LFG,39.305000,-76.901944,LFG,1.00,4756.00,0.00
4254,MD,Annapolis Solar Park LLC,38.992144,-76.573773,SUN,12.00,0.00,0.00
4255,MD,APG Combined Heat and Power Plant,39.397500,-76.299100,NG,7.90,16112.00,9514.74
4256,MD,Archdiocese of Baltimore J,39.445000,-76.217000,SUN,2.00,1497.00,0.00
4257,MD,Archdiocese of Baltimore L,39.445000,-76.217000,SUN,2.00,1659.00,0.00
4258,MD,Back River Waste Water Treatment,39.299722,-76.494167,OBG,3.00,5575.00,4.84
4259,MD,Baltimore City B,39.436000,-76.220000,SUN,2.00,3212.00,0.00
4260,MD,Baltimore City D,39.436000,-76.220000,SUN,2.00,3209.00,0.00
4261,MD,Baltimore City F,39.436000,-76.220000,SUN,2.00,3234.00,0.00
4262,MD,Baltimore City G,39.436000,-76.220000,SUN,2.00,3343.00,0.00
4263,MD,Berlin,38.327778,-75.217222,DFO,21.50,188.00,454.92
4264,MD,Biggs Ford Solar Center,39.482900,-77.375700,SUN,15.00,0.00,0.00
4265,MD,Brandon Shores,39.180000,-76.538900,RC,1370.00,4740746.00,5596993.62
4266,MD,Brandywine Power Facility,38.668100,-76.867800,NG,288.80,1353186.00,636184.07
4267,MD,Brown Station Road Plant I,38.824863,-76.772200,LFG,2.70,0.00,0.00
4268,MD,Brown Station Road Plant II,38.847585,-76.776400,LFG,4.00,4538.00,0.00
4269,MD,C P Crane,39.323604,-76.365119,SUB,415.80,357468.00,404431.04
4270,MD,Calvert Cliffs Nuclear Power Plant,38.434400,-76.441700,NUC,1828.70,14760177.00,0.00
4271,MD,Casper Solar Center,39.106656,-75.971996,SUN,36.70,0.00,0.00
4272,MD,CCBC-Catonsville,39.252500,-76.735000,SUN,1.60,3058.00,0.00
4273,MD,Cecil County CCVT HS,39.651002,-75.808331,SUN,2.00,3473.00,0.00
4274,MD,Central Utility Plant at White Oak,39.039444,-76.982500,NG,54.30,102152.00,66994.83
4275,MD,CES VMT Solar,39.680865,-77.727117,SUN,1.10,1714.00,0.00
4276,MD,Chalk Point,38.544400,-76.686100,NG,2647.00,2789132.00,2543216.66
4277,MD,Chesapeake College,38.953389,-76.083244,SUN,1.50,1075.00,0.00
4278,MD,Chimes West Friendship (Nixon Farms),39.296749,-76.957413,SUN,1.50,1935.00,0.00
4279,MD,Church Hill,39.100947,-75.959681,SUN,6.00,6723.00,0.00
4280,MD,City of Havre De Grace C,39.436000,-76.220000,SUN,2.00,3231.00,0.00
4281,MD,CNE at Cambridge MD,38.515800,-76.019200,SUN,3.20,6377.00,0.00
4282,MD,Conowingo,39.657200,-76.175200,WAT,530.80,1369003.00,0.00
4283,MD,Cove Point LNG Terminal,38.385456,-76.409796,NG,228.60,172049.00,183070.01
4284,MD,CPV St Charles Energy Center,38.568600,-76.891900,NG,746.00,3784.00,11224.15
4285,MD,Crisfield,37.994134,-75.837679,DFO,11.60,1466.00,1245.86
4286,MD,Criterion,39.404700,-79.290000,WND,70.00,182563.00,0.00
4287,MD,Deep Creek,39.523000,-79.413000,WAT,20.00,23184.00,0.00
4288,MD,Dickerson,39.209700,-77.464400,BIT,933.00,871702.00,911336.81
4289,MD,Domino Sugar Baltimore,39.274400,-76.595600,NG,20.00,45583.52,14930.79
4290,MD,Eastern Correctional Institute,38.159000,-75.704000,WDS,5.80,11591.00,175.32
4291,MD,Eastern Landfill Gas LLC,39.389728,-76.392006,LFG,3.00,12945.00,0.00
4292,MD,Easton,38.778600,-76.076900,DFO,33.60,-1085.00,529.81
4293,MD,Easton 2,38.795000,-76.070000,RFO,38.80,-697.00,346.17
4294,MD,Elkton Solar,39.603531,-75.836235,SUN,1.60,2991.00,0.00
4295,MD,Emmitsburg Solar Arrays,39.693730,-77.314427,SUN,1.70,3274.00,0.00
4296,MD,ESS Fairgrounds,39.646983,-77.704757,MWH,4.00,0.00,0.00
4297,MD,ESS Wesel,39.638034,-77.737083,MWH,6.00,0.00,0.00
4298,MD,Fair Wind,39.404564,-79.291143,WND,30.00,91215.00,0.00
4299,MD,FC Landfill Energy,39.367778,-77.348888,LFG,2.20,7300.00,0.00
4300,MD,FedEx Field Solar Facility,38.907778,-76.864444,SUN,2.00,2355.00,0.00
4301,MD,Fourmile Ridge,39.641111,-79.011111,WND,40.00,129173.00,0.00
4302,MD,Garrett County - DPU Treatment Plant,39.505187,-79.392991,SUN,1.20,0.00,0.00
4303,MD,General Motors Corp at White Marsh MD,39.371600,-76.440500,SUN,1.00,1587.00,0.00
4304,MD,Gould Street,39.266300,-76.604700,NG,103.50,18856.00,14248.85
4305,MD,Great Bay Solar 1,38.168889,-75.697500,SUN,150.00,0.00,0.00
4306,MD,Green Machine,39.108889,-76.771389,NG,1.70,7820.00,0.00
4307,MD,Harford Waste to Energy Facility,39.403936,-76.317161,MSW,1.20,0.00,0.00
4308,MD,Havre de Grace II - E at Perryman,39.436000,-76.220000,SUN,1.40,917.00,0.00
4309,MD,Herbert A Wagner,39.178100,-76.526800,RC,1058.50,1247006.00,1305976.77
4310,MD,Herbert Farm Solar,38.545556,-76.799444,SUN,5.50,8890.00,0.00
4311,MD,IGS Solar I - BWI5,39.270000,-76.548000,SUN,1.10,0.00,0.00
4312,MD,IKEA College Park 411,39.021000,-76.926000,SUN,1.00,1496.00,0.00
4313,MD,IKEA Perryville 460,39.560833,-76.055278,SUN,2.10,5450.00,0.00
4314,MD,Inner Harbor East Heating,39.283677,-76.599410,NG,2.10,0.00,0.00
4315,MD,Kent County - Worton Complex,39.280833,-76.090833,SUN,1.00,1863.00,0.00
4316,MD,Kent County-Kennedyville,39.297222,-75.982222,SUN,1.00,1776.00,0.00
4317,MD,Keys Energy Center,38.695519,-76.827785,NG,829.00,0.00,0.00
4318,MD,Longview Solar,38.394728,-75.672715,SUN,13.60,23894.00,0.00
4319,MD,Luke Paper Company,39.473600,-79.056900,BLQ,65.00,222734.00,51199.25
4320,MD,Maryland Solar,39.563056,-77.720278,SUN,27.00,37943.00,0.00
4321,MD,Mattawoman Energy Center,38.692497,-76.842151,NG,1008.00,0.00,0.00
4322,MD,McCormick & Co. Inc. at Belcamp,39.483600,-76.229200,SUN,1.40,2414.00,0.00
4323,MD,MEBA,38.772903,-76.138912,SUN,1.50,2705.00,0.00
